neuron_id,super_class,class,cell_type,side,nt_type,nt_score,x,y,z
720575940615292895,descending,,DNpe049,left,ACH,0.72,466.8,187.8,194.2
720575940615332502,visual_projection,,LPLC2,left,ACH,0.51,392.9,220.4,217.6
720575940615362558,visual_projection,,LPLC1,left,ACH,0.57,369.8,202.9,203.0
720575940615391638,visual_projection,,LT82b,left,ACH,0.7,362.2,192.5,187.4
720575940615427734,sensory,olfactory,ORN_DA2,right,ACH,0.58,591.6,248.0,2.4
720575940615462587,visual_projection,,LC4,left,ACH,0.56,379.4,261.2,168.5
720575940615516319,sensory,gustatory,LB3,right,SER,0.56,571.6,370.5,119.5
720575940615522922,visual_projection,,LT51,right,GLUT,0.7,729.2,188.7,113.6
720575940615528678,central,,PVLP024,right,GABA,0.74,629.6,239.7,134.8
720575940615553426,visual_projection,,LPLC1,right,ACH,0.63,659.5,269.7,196.4
720575940615575007,visual_projection,,LC4,left,ACH,0.62,348.2,233.9,167.9
720575940615641798,sensory,gustatory,LB1c,right,SER,0.52,550.6,337.4,110.3
720575940615645034,central,,PVLP007,right,GLUT,0.58,667.7,143.1,79.9
720575940615671106,descending,,DNge059,left,ACH,0.74,505.2,329.2,232.0
720575940615723314,central,,PVLP076,right,ACH,0.91,683.9,228.9,63.7
720575940615723350,sensory,olfactory,ORN_DM1,right,SER,0.47,543.3,251.6,28.6
720575940615757162,central,,PLP012,left,ACH,0.74,469.0,213.5,124.1
720575940615798470,descending,,DNpe022,left,ACH,0.94,453.2,232.0,152.4
720575940615860566,central,,CB1932,left,ACH,0.63,417.2,220.0,196.6
720575940615860886,visual_projection,,LC16,left,ACH,0.4,381.2,291.5,152.1
720575940615868010,central,,PS018b,left,ACH,0.86,470.2,220.3,126.0
720575940615905373,visual_projection,,LPLC4,right,ACH,0.83,702.9,184.6,168.9
720575940615907723,visual_projection,,LPLC2,left,ACH,0.56,330.4,168.0,195.6
720575940615920453,visual_projection,,LPLC2,right,ACH,0.65,684.3,196.8,192.9
720575940615923131,sensory,olfactory,ORN_DA2,right,ACH,0.59,516.7,201.5,66.4
720575940615933919,visual_projection,,HSN,right,ACH,0.52,676.3,265.3,231.0
720575940615934150,visual_projection,,LPLC1,left,ACH,0.55,371.5,206.7,203.0
720575940615953302,visual_projection,,LPLC2,left,ACH,0.53,376.4,194.2,222.0
720575940615967377,visual_projection,,LPLC2,right,ACH,0.55,690.6,202.5,171.1
720575940615989972,visual_projection,,LC16,right,ACH,0.7,678.7,298.1,122.0
720575940615999489,central,,"LAL125,LAL108",left,GLUT,0.56,457.8,241.2,92.4
720575940615999547,visual_projection,,LPLC1,left,ACH,0.63,371.5,207.0,203.0
720575940616008854,visual_projection,,LPLC2,left,ACH,0.58,387.3,213.6,222.6
720575940616026939,descending,,MDN,left,ACH,0.85,517.6,100.8,113.9
720575940616038806,visual_projection,,LPLC1,right,ACH,0.64,677.7,225.2,176.8
720575940616044869,central,,"PVLP004,PVLP005",left,GLUT,0.67,385.5,128.0,109.3
720575940616066705,visual_projection,,LC4,right,ACH,0.62,682.4,284.4,124.4
720575940616083345,visual_projection,,LPLC2,left,ACH,0.62,359.8,279.1,186.9
720575940616095318,sensory,olfactory,ORN_DA2,right,ACH,0.63,476.8,216.2,23.6
720575940616111243,central,,CB1734,right,ACH,0.8,580.6,201.0,150.5
720575940616116697,visual_projection,,LPLC2,right,ACH,0.44,695.6,194.9,173.5
720575940616138123,visual_projection,,LTe65,left,ACH,0.87,450.8,192.4,204.1
720575940616165377,central,,"AOTU032,AOTU034",left,ACH,0.85,422.0,244.0,99.7
720575940616166685,visual_projection,,LPLC2,right,ACH,0.44,712.1,180.2,191.6
720575940616167218,sensory,gustatory,LB3,right,SER,0.42,560.6,355.1,110.2
720575940616169578,central,ALLN,lLN2T_b,left,SER,0.35,457.2,244.3,62.2
720575940616177458,sensory,gustatory,LB3,left,ACH,0.43,482.9,351.3,113.3
720575940616201695,visual_projection,,LPLC1,left,ACH,0.63,426.4,224.9,159.9
720575940616285151,central,,PLP075,right,GABA,0.63,612.7,272.2,82.8
720575940616286175,descending,,DNa13,left,ACH,0.75,482.7,271.8,172.6
720575940616298816,visual_projection,,LPLC1,left,ACH,0.61,428.0,219.7,160.1
720575940616313942,central,,AMMC-A1,left,ACH,0.37,422.5,222.4,219.1
720575940616332354,optic,ME.LO,LMa2,right,GABA,0.77,714.7,276.1,107.4
720575940616377817,visual_projection,,LPLC2,left,ACH,0.51,372.5,189.6,222.2
720575940616403771,visual_projection,,LPLC1,left,ACH,0.68,382.3,208.4,210.7
720575940616471052,descending,,DNg13,left,ACH,0.75,497.2,306.1,181.4
720575940616491993,visual_projection,,LPLC2,right,ACH,0.75,656.6,278.3,169.2
720575940616504977,central,,CB0508,left,ACH,0.84,464.1,332.6,183.2
720575940616509494,central,,CB2352,right,ACH,0.83,597.0,186.6,184.4
720575940616536209,sensory,olfactory,ORN_DA2,right,ACH,0.53,591.9,248.5,2.4
720575940616546333,sensory,olfactory,ORN_DM1,right,SER,0.48,612.9,270.4,11.4
720575940616604817,descending,,DNpe023,left,ACH,0.9,486.7,125.6,162.0
720575940616713355,visual_projection,,LC4,left,ACH,0.55,359.6,232.8,179.7
720575940616735489,visual_projection,,LPLC2,right,ACH,0.64,685.0,198.3,203.0
720575940616742657,sensory,gustatory,LB3,right,ACH,0.48,555.9,340.2,109.9
720575940616758322,central,ALLN,lLN2X04,right,GABA,0.36,636.5,253.9,47.0
720575940616807897,central,,"LAL074,LAL084",left,GLUT,0.56,424.0,191.6,48.1
720575940616811265,sensory,gustatory,LB3,left,ACH,0.64,464.3,371.1,135.0
720575940616851286,sensory,gustatory,LB3,right,ACH,0.53,566.4,361.9,111.6
720575940616881821,visual_projection,,LPLC1,left,ACH,0.63,385.8,205.6,217.3
720575940616885538,sensory,gustatory,LB3,left,ACH,0.52,478.3,365.1,135.5
720575940616946065,central,,CL322,right,ACH,0.81,595.7,203.5,206.6
720575940616951739,visual_projection,,LC31b,left,ACH,0.84,392.1,243.1,200.4
720575940616976434,visual_projection,,LPLC4,right,ACH,0.83,714.5,179.7,179.1
720575940616999069,sensory,thermosensory,TRN_VP3a,left,ACH,0.79,436.9,261.1,25.9
720575940617000768,sensory,gustatory,LB3,left,ACH,0.43,483.4,352.9,114.1
720575940617019846,central,,CB0095,right,GABA,0.68,473.2,259.5,148.9
720575940617026260,visual_projection,,LC4,left,ACH,0.51,342.8,220.2,168.6
720575940617063436,visual_projection,,LC16,right,ACH,0.67,682.0,303.1,120.4
720575940617073113,central,,CB2659,right,ACH,0.71,687.2,224.8,63.7
720575940617077810,visual_projection,,LPLC1,right,ACH,0.59,670.0,223.4,187.7
720575940617089241,central,,CB0529,left,ACH,0.82,401.3,305.1,139.6
720575940617094208,sensory,gustatory,"LB1a,LB1d",left,ACH,0.56,464.5,370.8,134.4
720575940617098385,central,,VES013,right,ACH,0.87,644.0,240.5,37.3
720575940617123814,central,,PVLP062,left,ACH,0.71,337.3,248.1,115.7
720575940617140597,descending,,DNpe024,left,ACH,0.86,488.6,189.5,191.6
720575940617176321,visual_projection,,LC4,left,ACH,0.51,367.8,261.7,159.6
720575940617181725,sensory,gustatory,LB3,left,ACH,0.4,490.5,340.6,111.1
720575940617190361,central,,CB0529,right,ACH,0.81,640.9,331.0,117.8
720575940617224093,central,,CB1211,right,ACH,0.84,699.8,234.6,57.0
720575940617226141,central,,"LAL074,LAL084",right,GLUT,0.65,573.6,209.1,82.6
720575940617239197,sensory,gustatory,LB1c,right,SER,0.66,571.1,366.4,115.9
720575940617243393,central,,LAL046,left,GABA,0.69,453.8,237.5,122.9
720575940617245652,descending,,DNp55,right,ACH,0.88,602.9,185.8,190.6
720575940617260374,visual_projection,,LT51,right,GLUT,0.66,709.1,205.1,129.0
720575940617266722,visual_projection,,LC4,left,ACH,0.58,380.1,262.1,163.4
720575940617276889,central,,PVLP008,right,GLUT,0.58,669.6,142.7,79.9
720575940617277145,central,,AVLP251,left,GABA,0.67,394.2,257.4,65.1
720575940617289782,visual_projection,,LPLC2,left,ACH,0.54,336.4,169.4,198.1
720575940617294219,visual_projection,,LPLC2,left,ACH,0.54,374.8,191.9,225.1
720575940617299131,central,ALLN,lLN2X05,right,SER,0.38,603.0,235.8,40.1
720575940617348379,visual_projection,,LC4,right,ACH,0.64,675.6,282.9,130.0
720575940617351990,sensory,olfactory,ORN_DM1,right,SER,0.59,601.2,276.2,9.6
720575940617374465,visual_projection,,LC16,right,ACH,0.68,654.4,315.1,124.0
720575940617398502,sensory,gustatory,LB3,right,ACH,0.56,572.0,366.3,115.7
720575940617414539,visual_projection,,LPLC1,right,ACH,0.69,675.7,209.2,193.6
720575940617433830,sensory,gustatory,"LB1a,LB1d",right,SER,0.48,556.4,346.0,108.4
720575940617441752,central,ALLN,v2LN4,right,ACH,0.75,610.7,284.3,62.1
720575940617442561,central,,WED116,left,ACH,0.47,431.4,226.1,143.5
720575940617444130,central,,CB0527,right,GABA,0.64,582.6,297.6,96.8
720575940617480094,visual_projection,,LPLC2,left,ACH,0.66,379.8,194.0,224.7
720575940617499205,central,,PVLP074,left,ACH,0.82,362.0,288.5,127.3
720575940617510720,sensory,gustatory,LB3,right,ACH,0.56,574.3,372.2,117.2
720575940617577797,sensory,olfactory,ORN_DM1,right,SER,0.46,539.1,243.4,40.7
720575940617593233,central,,CB0501,left,ACH,0.84,450.5,277.6,32.5
720575940617625227,visual_projection,,LPLC1,right,ACH,0.61,679.2,222.4,176.7
720575940617636981,central,,CB0766,right,ACH,0.9,676.8,297.8,100.3
720575940617674909,sensory,gustatory,LB3,right,SER,0.48,556.4,347.0,108.4
720575940617720577,central,,"LAL160,LAL161",right,ACH,0.83,589.7,192.1,195.8
720575940617727793,visual_projection,,LT51,left,GLUT,0.71,345.3,194.7,164.8
720575940617801499,sensory,gustatory,LB3,right,ACH,0.43,559.4,343.7,109.3
720575940617818708,central,,LAL040,right,GABA,0.86,601.7,193.9,19.1
720575940617825563,sensory,olfactory,ORN_DM1,right,SER,0.48,543.2,226.3,22.7
720575940617857694,sensory,gustatory,LB3,left,ACH,0.6,465.0,372.9,136.4
720575940617932368,central,,AVLP502,right,ACH,0.86,657.3,216.3,117.1
720575940617937543,sensory,gustatory,LB3,left,ACH,0.5,498.0,325.3,112.5
720575940617948445,central,,CB3707,left,GABA,0.79,481.1,277.0,125.3
720575940617955099,central,,SMP471,right,ACH,0.8,509.6,243.3,124.2
720575940617990454,visual_projection,,LC16,right,ACH,0.7,671.4,308.3,122.5
720575940617997241,visual_projection,,LPLC2,left,ACH,0.39,390.4,214.0,224.2
720575940618002644,visual_projection,,LC4,left,ACH,0.58,333.9,228.1,161.0
720575940618002747,central,,PS011,right,ACH,0.89,608.1,166.8,83.4
720575940618025199,sensory,gustatory,LB1b,right,SER,0.36,549.4,326.0,107.9
720575940618030429,visual_projection,,LC16,right,ACH,0.75,633.0,312.3,179.5
720575940618031394,central,,"PS230,PLP242",left,ACH,0.81,456.1,262.0,221.4
720575940618057595,visual_projection,,LC16,right,ACH,0.72,645.7,312.0,149.2
720575940618058048,central,,PS049,right,GABA,0.76,617.2,264.0,93.9
720575940618131928,central,,IB061,left,ACH,0.86,488.0,199.3,154.0
720575940618135256,central,,"LAL028, LAL029",left,ACH,0.8,436.4,120.5,67.0
720575940618135973,visual_projection,,LC31a,right,ACH,0.88,663.6,278.2,140.4
720575940618157110,central,,CL066,right,GABA,0.66,698.2,196.0,77.6
720575940618160273,visual_projection,,LC16,left,ACH,0.5,391.7,274.2,167.3
720575940618165393,central,,CB0580,left,GABA,0.75,495.0,278.7,122.3
720575940618172509,visual_projection,,LPLC2,right,ACH,0.49,689.4,198.8,182.9
720575940618189227,central,,PLP015,right,GABA,0.85,619.8,264.4,93.9
720575940618214360,visual_projection,,LC16,right,ACH,0.64,681.2,299.9,122.0
720575940618234704,visual_projection,,LC4,right,ACH,0.61,698.6,271.0,109.6
720575940618234715,visual_projection,,LC4,right,ACH,0.63,661.1,271.2,150.8
720575940618238523,motor,brain_motor_neuron,CB0701,left,ACH,0.47,460.9,310.8,52.6
720575940618243009,central,,CB3707,right,GABA,0.76,571.2,278.2,117.5
720575940618250630,central,,AVLP189_b,left,ACH,0.78,355.1,205.8,109.1
720575940618266459,visual_projection,,LC4,right,ACH,0.63,666.5,287.8,130.6
720575940618267227,visual_projection,,LC4,right,ACH,0.58,661.4,279.4,146.7
720575940618275520,visual_projection,,LC4,right,ACH,0.56,665.8,275.1,141.6
720575940618307046,visual_projection,,LPLC2,right,ACH,0.58,713.1,183.0,166.8
720575940618312606,visual_projection,,LC4,left,ACH,0.56,367.0,261.6,206.4
720575940618314897,descending,,DNp70,right,ACH,0.78,629.6,201.4,200.0
720575940618334649,visual_projection,,LPLC4,right,ACH,0.78,707.3,187.2,181.8
720575940618340057,central,,PVLP093,left,GABA,0.89,443.2,199.7,110.8
720575940618385620,central,ALLN,lLN2T_d,left,GABA,0.63,463.7,246.0,61.8
720575940618445622,visual_projection,,LC16,left,ACH,0.53,386.0,294.2,147.5
720575940618450496,visual_projection,,LPLC2,right,ACH,0.47,680.1,219.4,176.7
720575940618455791,central,,PLP018,left,GABA,0.83,435.4,245.6,149.6
720575940618460857,optic,ME.LO,LMa2,left,GABA,0.65,322.0,237.9,140.7
720575940618516894,central,,SAD044,right,ACH,0.76,591.4,280.1,116.0
720575940618522433,central,,AMMC-A1,right,ACH,0.3,607.3,225.5,129.2
720575940618532011,central,,LAL026,left,ACH,0.78,439.3,155.6,99.7
720575940618538641,visual_projection,,LPLC2,right,ACH,0.74,652.6,279.5,180.5
720575940618539422,sensory,olfactory,ORN_DM1,right,ACH,0.41,550.6,265.1,17.2
720575940618566657,visual_projection,,LC16,left,ACH,0.47,378.3,293.6,144.1
720575940618574749,descending,,DNg35,left,ACH,0.8,475.6,354.7,107.9
720575940618601782,sensory,gustatory,LB3,right,SER,0.47,553.2,335.1,110.1
720575940618608177,visual_projection,,LPLC2,left,ACH,0.52,355.3,178.6,199.8
720575940618649920,central,,OA-ASM3,left,DA,0.54,443.7,137.2,58.4
720575940618676440,visual_projection,,LC4,left,ACH,0.59,386.2,262.5,170.1
720575940618682526,sensory,gustatory,"LB1a,LB1d",right,SER,0.69,539.0,326.6,113.6
720575940618696920,sensory,olfactory,ORN_DM1,right,ACH,0.42,553.9,258.9,12.4
720575940618706043,sensory,gustatory,LB3,right,ACH,0.48,554.5,336.9,108.7
720575940618706811,sensory,gustatory,LB3,right,SER,0.46,573.2,374.3,119.1
720575940618709158,visual_projection,,LC4,right,ACH,0.58,676.5,280.9,118.8
720575940618709371,sensory,gustatory,LB3,right,SER,0.58,571.6,371.7,118.4
720575940618711535,visual_projection,,LPLC2,right,ACH,0.59,679.5,219.4,176.7
720575940618723749,visual_projection,,LC4,left,ACH,0.54,368.6,260.4,163.2
720575940618757666,central,ALLN,lLN2T_c,left,SER,0.37,461.0,231.6,57.5
720575940618769153,central,,PVLP069,left,ACH,0.78,349.7,273.2,127.9
720575940618780962,central,,"PVLP004,PVLP005",right,GLUT,0.56,669.2,141.8,79.9
720575940618798040,visual_projection,,LC16,right,ACH,0.62,670.7,316.0,113.8
720575940618807105,visual_projection,,LC4,left,ACH,0.54,353.1,264.1,145.7
720575940618859480,central,,CB0137,left,ACH,0.91,439.9,345.3,152.1
720575940618886710,central,,PVLP076,left,ACH,0.89,355.3,204.9,86.6
720575940618887217,sensory,gustatory,LB1c,right,SER,0.58,583.0,376.8,113.7
720575940618902488,visual_projection,,LT82a,left,ACH,0.72,355.4,210.9,193.0
720575940618927892,visual_projection,,LPLC2,left,ACH,0.48,351.9,184.7,195.5
720575940618931846,central,,VES046,right,GLUT,0.85,544.1,122.5,148.9
720575940618932763,central,,PVLP010,right,GLUT,0.55,643.2,133.3,64.3
720575940618946901,sensory,olfactory,ORN_DA2,left,ACH,0.54,451.2,246.7,20.9
720575940618965553,central,,CB0766,left,ACH,0.85,367.0,282.9,124.1
720575940618987600,central,,PVLP120,left,ACH,0.92,417.3,219.3,200.9
720575940619014981,visual_projection,,LPLC4,left,ACH,0.8,373.8,208.9,203.0
720575940619021272,visual_projection,,LT51,right,GLUT,0.66,708.6,204.4,129.0
720575940619028208,sensory,gustatory,"LB1a,LB1d",left,ACH,0.42,463.4,373.8,123.7
720575940619031837,central,,PS181,right,ACH,0.77,635.7,181.5,194.4
720575940619038493,descending,,DNpe042,right,ACH,0.76,644.7,234.7,206.6
720575940619071005,central,ALPN,DM1_lPN,right,ACH,0.93,560.7,244.4,58.8
720575940619072513,sensory,gustatory,LB1c,left,SER,0.42,495.9,336.1,110.2
720575940619113556,central,,CB1717,left,ACH,0.85,416.4,220.1,196.6
720575940619148829,visual_projection,,LT83,left,ACH,0.72,342.8,176.7,173.9
720575940619159233,visual_projection,,LPLC4,left,ACH,0.74,377.3,205.2,211.5
720575940619191966,descending,,DNge119,right,GLUT,0.69,643.4,336.4,160.1
720575940619197093,sensory,gustatory,LB1c,left,ACH,0.38,482.6,355.1,114.1
720575940619197318,visual_projection,,LPLC2,left,ACH,0.52,356.2,188.2,194.8
720575940619207664,central,,PVLP133,left,ACH,0.87,367.1,204.1,180.0
720575940619263937,visual_projection,,LPLC2,left,ACH,0.67,392.6,222.8,222.4
720575940619264193,visual_projection,,LPLC4,right,ACH,0.79,707.6,182.6,180.2
720575940619272980,visual_projection,,LC16,left,ACH,0.57,395.8,293.4,166.6
720575940619287278,sensory,gustatory,LB3,left,ACH,0.41,467.2,371.5,138.5
720575940619309632,visual_projection,,LPLC4,left,ACH,0.84,349.2,200.8,211.8
720575940619317524,visual_projection,,LC16,right,ACH,0.66,668.4,307.7,121.0
720575940619397542,visual_projection,,LC4,left,ACH,0.58,349.5,260.4,147.5
720575940619419757,sensory,olfactory,ORN_DM1,left,SER,0.44,424.2,255.1,34.1
720575940619435655,central,,CB3201,left,ACH,0.82,371.7,273.8,124.6
720575940619451233,sensory,olfactory,ORN_DM1,right,SER,0.4,584.5,274.0,5.8
720575940619457088,optic,ME.LO,LMa2,left,GABA,0.65,345.8,288.5,144.6
720575940619506415,visual_projection,,LPLC1,left,ACH,0.65,370.0,203.9,203.0
720575940619507184,visual_projection,,LC31a,right,ACH,0.86,660.1,282.5,143.6
720575940619518854,visual_projection,,LPLC1,right,ACH,0.7,650.0,296.9,200.8
720575940619539182,sensory,olfactory,ORN_DA2,left,ACH,0.51,441.5,235.2,19.8
720575940619549598,central,,PS059,left,GLUT,0.37,405.0,233.5,71.3
720575940619592768,visual_projection,,LC31b,left,ACH,0.82,411.1,270.2,193.0
720575940619601488,central,,PVLP122b,right,ACH,0.66,631.8,229.1,126.5
720575940619627934,visual_projection,,LPLC2,right,ACH,0.49,702.4,187.3,170.2
720575940619646191,visual_projection,,LC16,left,ACH,0.54,402.8,299.6,166.5
720575940619646913,visual_projection,,LC16,right,ACH,0.62,674.6,317.6,117.9
720575940619654053,descending,,DNp02,left,ACH,0.64,438.8,276.1,127.6
720575940619654149,visual_projection,,LPLC2,right,ACH,0.49,675.6,274.1,185.6
720575940619655685,visual_projection,,LPLC4,left,ACH,0.75,373.0,208.1,203.0
720575940619659861,sensory,gustatory,"LB1a,LB1d",right,SER,0.59,564.5,360.4,112.8
720575940619663343,visual_projection,,LC16,left,ACH,0.59,362.8,299.3,144.4
720575940619681006,central,,PS059,right,GABA,0.45,627.8,227.8,50.4
720575940619695494,visual_projection,,LPLC1,left,ACH,0.63,387.8,208.0,219.0
720575940619702337,sensory,olfactory,ORN_DM1,right,ACH,0.38,557.6,258.4,9.8
720575940619709972,central,,PVLP024,left,GABA,0.74,425.1,234.8,155.0
720575940619720129,visual_projection,,LPLC1,left,ACH,0.62,372.2,207.4,203.0
720575940619731334,visual_projection,,LT51,left,GLUT,0.75,323.6,184.8,163.1
720575940619750822,visual_projection,,LPLC2,left,ACH,0.5,331.3,204.7,196.2
720575940619789248,sensory,olfactory,ORN_DM1,right,SER,0.41,534.1,225.3,41.1
720575940619822784,central,,PVLP093,right,GABA,0.89,607.0,207.9,97.2
720575940619844534,sensory,olfactory,ORN_DM1,right,SER,0.43,619.2,268.6,15.6
720575940619864047,central,,PLP034,right,GLUT,0.75,723.3,194.8,129.3
720575940619866027,central,,"LAL074,LAL084",right,GLUT,0.67,567.1,205.2,86.9
720575940619895125,central,ALPN,VP2_adPN,left,ACH,0.94,415.6,136.5,186.1
720575940619900993,visual_projection,,LPLC2,left,ACH,0.48,378.8,244.3,213.9
720575940619904859,central,,LAL025,left,ACH,0.79,449.0,178.1,103.1
720575940619973712,central,,CB0118,left,GABA,0.68,488.7,348.7,110.0
720575940619981494,visual_projection,,LPLC2,left,ACH,0.47,384.3,208.5,223.4
720575940619991862,optic,LOP,LPi15,left,GABA,0.85,372.4,264.7,255.8
720575940620001718,visual_projection,,LPLC2,right,ACH,0.41,698.4,189.4,170.5
720575940620028788,sensory,olfactory,ORN_DM1,right,SER,0.38,538.9,242.5,38.5
720575940620050811,visual_projection,,LPLC1,left,ACH,0.61,381.7,209.6,219.5
720575940620054694,descending,,DNp11,left,ACH,0.75,404.0,216.6,168.7
720575940620055905,sensory,olfactory,ORN_DA2,left,ACH,0.65,440.5,269.3,33.6
720575940620071872,sensory,olfactory,ORN_DM1,left,ACH,0.48,516.9,225.2,38.2
720575940620120155,central,,PVLP128,right,ACH,0.8,642.7,224.4,169.4
720575940620123631,central,,CB0079,right,GABA,0.8,587.6,299.4,90.8
720575940620124143,central,,CB0655,left,ACH,0.97,434.5,307.9,199.6
720575940620129182,central,,CB0521,right,ACH,0.86,594.9,319.3,37.0
720575940620139678,visual_projection,,LPLC2,left,ACH,0.77,387.6,216.5,221.9
720575940620156209,central,,CB0862,right,GABA,0.44,637.0,332.7,158.3
720575940620165541,central,,AVLP479,right,GABA,0.72,670.4,209.2,179.3
720575940620173737,central,,PVLP022,left,GABA,0.71,438.1,230.8,150.4
720575940620185515,sensory,gustatory,LB3,right,ACH,0.42,576.4,369.3,119.4
720575940620238576,visual_projection,,LC16,left,ACH,0.49,380.5,285.3,153.3
720575940620241573,central,,PS203a,left,ACH,0.83,469.7,196.2,169.8
720575940620258480,central,,PVLP114,left,ACH,0.85,413.3,220.1,200.9
720575940620271636,central,,CB0362,right,ACH,0.81,564.6,355.1,130.3
720575940620289701,sensory,gustatory,LB3,right,SER,0.39,567.2,360.8,114.4
720575940620296641,sensory,gustatory,LB3,right,ACH,0.39,558.2,349.3,110.8
720575940620300308,descending,,DNg97,right,ACH,0.8,506.0,282.1,174.9
720575940620306904,visual_projection,,LPLC2,left,ACH,0.5,337.7,170.4,195.0
720575940620307803,central,,AVLP187,right,ACH,0.68,688.2,224.9,63.7
720575940620314221,visual_projection,,LC4,right,ACH,0.48,709.2,234.5,134.5
720575940620314612,visual_projection,,LC4,right,ACH,0.53,683.4,279.9,126.0
720575940620320902,central,,PVLP017,right,GABA,0.72,610.4,207.5,109.2
720575940620346758,visual_projection,,LPLC4,left,ACH,0.84,347.0,173.5,210.4
720575940620351691,central,,CB2395b,right,ACH,0.87,647.2,228.6,155.0
720575940620353300,central,,CB0022,left,GABA,0.76,480.9,332.7,72.3
720575940620356545,central,,pC1d,right,ACH,0.85,609.2,157.0,100.8
720575940620443162,visual_projection,,LPLC1,right,ACH,0.69,674.0,219.0,188.0
720575940620443508,visual_projection,,LC16,right,ACH,0.62,657.6,312.9,126.3
720575940620468718,descending,,DNp02,right,ACH,0.73,631.2,198.0,190.6
720575940620490093,visual_projection,,LC16,left,ACH,0.47,392.8,295.2,152.0
720575940620512261,visual_projection,,LC16,left,ACH,0.53,364.5,285.1,146.6
720575940620512950,visual_projection,,LPLC1,right,ACH,0.58,677.0,237.6,167.8
720575940620574305,sensory,olfactory,ORN_DM1,left,SER,0.39,461.3,263.3,21.8
720575940620575476,visual_projection,,LPLC2,right,ACH,0.6,680.1,202.1,204.0
720575940620589838,sensory,gustatory,LB3,right,ACH,0.46,574.2,363.6,114.2
720575940620642287,visual_projection,,LC16,right,ACH,0.63,659.1,317.0,121.9
720575940620657857,central,,CB0172,left,GABA,0.59,510.3,286.7,208.3
720575940620686964,central,,LAL018,right,ACH,0.88,609.0,167.1,83.4
720575940620692833,sensory,gustatory,LB1e,right,SER,0.32,556.4,332.6,106.6
720575940620714150,descending,,DNge046,right,GABA,0.53,540.1,361.1,192.8
720575940620719600,central,,CB1688,left,ACH,0.9,341.1,184.2,137.0
720575940620723126,central,,AVLP479,left,GABA,0.72,382.7,201.1,205.5
720575940620729816,visual_projection,,LPLC4,left,ACH,0.73,372.0,206.4,203.0
720575940620731380,visual_projection,,LC4,right,ACH,0.46,705.3,237.4,135.9
720575940620746478,central,,PS100,right,GABA,0.43,554.3,328.7,196.6
720575940620754815,visual_projection,,LPLC1,right,ACH,0.63,678.5,223.6,176.7
720575940620771521,central,,CB0218,right,ACH,0.87,674.0,307.2,97.3
720575940620783180,visual_projection,,LPLC2,right,ACH,0.5,676.9,223.7,176.8
720575940620795728,visual_projection,,LC4,left,ACH,0.62,365.3,265.9,150.5
720575940620813989,visual_projection,,LTe20,left,ACH,0.88,350.2,278.0,143.2
720575940620822548,central,,"LAL028, LAL029",left,ACH,0.81,444.0,153.2,102.8
720575940620840948,central,,SAD094,left,ACH,0.91,452.4,219.9,227.9
720575940620842111,central,,PS013,left,ACH,0.83,478.4,224.6,132.0
720575940620874757,central,,CB0616,left,ACH,0.86,485.8,366.2,149.6
720575940620887834,visual_projection,,LPLC2,right,ACH,0.42,709.6,180.8,188.1
720575940620899967,central,,CB1932,left,ACH,0.61,415.6,220.8,196.6
720575940620903551,visual_projection,,LC4,left,ACH,0.55,330.1,217.0,159.6
720575940620918789,descending,,DNa03,left,ACH,0.84,476.0,228.7,117.9
720575940620926234,sensory,gustatory,LB3,left,GLUT,0.44,468.9,366.2,137.3
720575940620979149,central,,PS231,right,ACH,0.8,576.1,200.2,151.6
720575940620988276,central,,PS010,right,ACH,0.8,608.8,167.6,83.4
720575940620996357,visual_projection,,LC16,right,ACH,0.66,675.9,300.3,124.7
720575940621000831,central,,PVLP062,right,ACH,0.75,702.1,256.0,66.5
720575940621008895,sensory,gustatory,"LB1a,LB1d",left,ACH,0.53,496.3,334.7,111.3
720575940621052848,optic,LO,Li24,right,GABA,0.7,709.0,287.5,107.8
720575940621057702,central,,CB0865,left,GABA,0.83,471.8,290.2,110.5
720575940621061545,visual_projection,,LPLC1,right,ACH,0.64,678.6,223.2,176.8
720575940621067204,central,,PVLP021,left,GABA,0.77,434.1,200.6,108.6
720575940621077488,central,,VES004,left,ACH,0.95,397.1,294.8,104.4
720575940621092220,visual_projection,,LPLC1,right,ACH,0.73,677.5,225.6,176.8
720575940621106102,sensory,olfactory,ORN_DA2,left,ACH,0.68,450.8,246.2,19.3
720575940621110464,visual_projection,,LPLC1,left,ACH,0.53,371.8,206.6,203.0
720575940621145821,visual_projection,,LC4,right,ACH,0.64,686.2,280.6,123.9
720575940621157645,descending,,DNpe024,right,ACH,0.88,572.2,188.7,185.8
720575940621218694,central,,CB0571,right,GLUT,0.75,598.3,352.5,77.9
720575940621225313,central,,CL286,right,ACH,0.71,702.9,186.9,165.0
720575940621259875,visual_projection,,LPLC4,left,ACH,0.72,372.8,205.4,203.0
720575940621261296,central,,CB0493,right,ACH,0.82,657.8,335.6,125.8
720575940621319924,central,,CB0283,right,GABA,0.54,643.1,327.2,125.8
720575940621334181,central,,PS057,left,GLUT,0.68,447.4,229.7,124.5
720575940621365236,central,,PVLP021,left,GABA,0.77,432.8,225.4,151.5
720575940621371045,central,,LT56,right,GLUT,0.48,708.1,259.6,81.3
720575940621375231,sensory,gustatory,LB1e,left,ACH,0.62,502.8,311.3,99.8
